Time,"Vx Velocity,km/s","Vy Velocity, km/s","Vz Velocity, km/s","Wind, Xgse,Re"
1495476000,-547.9,34.7,60.6,225.61
1495479600,-556.0,-9.1,35.7,225.62
1495483200,-540.3,-2.5,55.9,225.64
1495486800,-551.8,48.9,77.5,225.65
1495490400,-553.1,62.6,92.2,225.67
1495494000,-536.4,43.4,72.3,225.69
1495497600,-539.9,51.2,51.2,225.7
1495501200,-538.1,42.6,49.3,225.72
1495504800,-533.3,25.3,63.0,225.73
1495508400,-554.5,35.9,59.5,225.75
1495512000,-541.1,18.3,63.0,225.76
1495515600,-526.3,14.4,68.0,225.78
1495519200,-508.0,15.9,74.7,225.79
1495522800,-501.7,12.2,68.8,225.81
1495526400,-488.4,-8.3,87.6,225.83
1495530000,-486.9,-19.6,74.3,225.84
1495533600,-473.8,-33.6,96.3,225.86
1495537200,-478.3,-27.8,87.2,225.87
1495540800,-478.9,-44.6,99.6,225.89
1495544400,-467.6,-35.4,95.5,225.9
1495548000,-453.2,-7.6,83.0,225.92
1495551600,-479.8,-13.8,81.7,225.94
1495555200,-469.7,-35.5,86.0,225.95
1495558800,-475.4,-18.6,75.7,225.96
1495562400,-483.3,-31.3,86.2,225.98
1495566000,-486.0,-34.8,84.9,225.99
1495569600,-477.3,-38.0,87.1,226.01
1495573200,-481.7,-20.9,89.1,226.03
1495576800,-479.9,-15.7,80.7,226.04
1495580400,-480.3,-10.3,81.3,226.05
1495584000,-482.3,-2.9,93.2,226.07
1495587600,-466.6,-0.5,93.4,226.09
1495591200,-473.6,-3.6,77.0,226.1
1495594800,-481.1,-5.8,78.7,226.12
1495598400,-460.4,-11.0,86.4,226.12
1495602000,-455.6,-18.6,81.6,226.14
1495605600,-452.0,-19.7,72.3,226.15
1495609200,-453.3,-14.1,63.7,226.17
1495612800,-448.5,-27.4,59.1,226.19
1495616400,-456.8,-19.3,67.2,226.2
1495620000,-458.2,-7.2,65.1,226.21
1495623600,-458.4,-5.5,50.9,226.23
1495627200,-436.5,-35.4,55.4,226.24
1495630800,-427.9,-19.4,74.5,226.25
1495634400,-432.6,-44.0,72.8,226.27
1495638000,-426.54,-60.9,81.62,226.28400000000002
1495641600,-420.48,-77.8,90.44,226.298
1495645200,-414.42,-94.69999999999999,99.26,226.312
1495648800,-408.36,-111.6,108.08000000000001,226.326
1495652400,-402.3,-128.5,116.9,226.34
1495656000,-400.2,-118.5,115.9,226.36
1495659600,-400.9,-129.1,115.1,226.37
1495663200,-391.9,-141.3,110.9,226.38
1495666800,-388.2,-119.3,105.5,226.39
1495670400,-385.4,-105.4,90.2,226.41
1495674000,-384.6,-46.9,81.0,226.43
1495677600,-387.2,-44.4,70.6,226.44
1495681200,-390.4,-37.8,60.9,226.45
1495684800,-383.2,-37.4,68.4,226.46
1495688400,-380.1,-35.0,62.2,226.48
1495692000,-377.7,-28.8,45.0,226.49
1495695600,-374.3,-44.9,17.4,226.5
1495699200,-375.4,-146.5,98.9,226.52
1495702800,-376.3,-21.7,22.1,226.53
1495706400,-373.5,-11.1,22.4,226.54
1495710000,-373.4,-12.9,2.5,226.56
1495713600,-372.8,-9.4,0.1,226.57
1495717200,-366.3,-6.5,-23.8,226.59
1495720800,-359.0,3.2,-13.6,226.59
1495724400,-354.6,7.2,7.5,226.61
1495728000,-362.7,-105.4,72.0,226.62
1495731600,-355.0,-26.0,47.6,226.63
1495735200,-360.0,-20.2,32.7,226.65
1495738800,-353.0,-15.3,25.3,226.67
1495742400,-355.9,4.5,-5.3,226.68
1495746000,-354.3,-4.9,-13.9,226.69
1495749600,-382.2,-27.3,18.3,226.7
1495753200,-346.9,18.5,80.4,226.71
1495756800,-511.2,44.9,34.7,226.73
1495760400,-658.3,48.5,-16.6,226.74
1495764000,-351.4,25.9,32.2,226.75
1495767600,-332.3,7.1,14.8,226.76
1495771200,-346.0,-6.8,3.9,226.78
1495774800,-337.6,-3.1,5.8,226.78
1495778400,-326.8,1.2,17.5,226.8
1495782000,-319.6,-6.7,14.3,226.81
1495785600,-332.4,-3.3,-3.4,226.82
1495789200,-329.6,0.6,-3.7,226.84
1495792800,-323.3,-6.0,1.1,226.84
1495796400,-321.0,-11.2,-0.2,226.86
1495800000,-311.8,-11.8,4.3,226.87
1495803600,-307.5,-8.7,2.6,226.88
1495807200,-313.2,-17.6,9.8,226.89
1495810800,-306.0,-16.9,9.1,226.9
1495814400,-311.3,-14.6,2.7,226.92
1495818000,-305.3,-10.7,1.8,226.94
1495821600,-314.8,-10.0,-0.3,226.94
1495825200,-308.8,-9.5,-2.8,226.95
1495828800,-310.1,-9.1,-1.9,226.96
1495832400,-305.9,-11.3,-2.8,226.97
1495836000,-301.6,-18.4,-5.5,226.99
1495839600,-300.0,-21.9,-4.4,227.0
1495843200,-299.6,-26.7,-10.2,227.01
1495846800,-299.3,-27.7,-5.8,227.03
1495850400,-296.3,-35.5,-10.0,227.03
1495854000,-295.8,-32.6,-12.6,227.04
1495857600,-297.2,-32.3,-12.7,227.05
1495861200,-297.4,-30.8,-12.4,227.06
1495864800,-295.6,-30.9,-13.4,227.08
1495868400,-293.5,-32.0,-12.9,227.09
1495872000,-292.9,-32.3,-15.6,227.11
1495875600,-293.5,-30.6,-16.5,227.12
1495879200,-293.7,-29.8,-16.0,227.12
1495882800,-298.8,-24.5,-14.7,227.13
1495886400,-291.7,-29.5,-20.9,227.14
1495890000,-293.2,-28.9,-18.5,227.15
1495893600,-310.7,-13.4,-6.9,227.16
1495897200,-357.8,5.3,12.3,227.18
1495900800,-361.9,10.0,-0.2,227.19
1495904400,-371.5,2.7,0.4,227.19
1495908000,-378.3,-14.4,-3.6,227.21
1495911600,-374.3,-17.2,-9.6,227.22
1495915200,-369.7,0.1,-12.8,227.23
1495918800,-359.8,25.1,1.0,227.24
1495922400,-387.5,-28.4,12.4,227.25
1495926000,-385.1,-30.6,-7.7,227.26
1495929600,-383.1,-23.6,-6.0,227.28
1495933200,-372.5,-23.9,-9.0,227.28
1495936800,-369.7,-20.3,-10.2,227.29
1495940400,-365.9,-21.1,-12.5,227.3
1495944000,-362.8,-18.2,-10.5,227.31
1495947600,-363.1,-8.0,-21.7,227.32
1495951200,-361.0,-0.3,-29.5,227.34
1495954800,-358.1,-9.6,-19.1,227.34
1495958400,-357.1,-7.7,-13.1,227.36
1495962000,-354.7,-5.8,-23.5,227.37
1495965600,-354.5,-11.4,-27.9,227.37
1495969200,-363.6,-11.3,-35.7,227.38
1495972800,-361.2,-9.8,-27.4,227.39
1495976400,-356.2,-7.5,-35.1,227.4
1495980000,-352.9,-13.8,-32.4,227.41
1495983600,-358.4,-25.0,-32.6,227.43
1495987200,-343.3,-13.3,-23.7,227.44
1495990800,-342.8,-11.7,-19.7,227.44
1495994400,-341.6,-11.6,-20.4,227.45
1495998000,-342.1,-5.1,-9.8,227.46
1496001600,-336.5,-7.6,-5.3,227.47
1496005200,-342.3,6.2,0.6,227.48
1496008800,-342.0,22.3,-3.9,227.49
1496012400,-338.6,18.0,-11.7,227.5
1496016000,-337.3,16.8,-10.4,227.5
1496019600,-337.9,13.3,-5.9,227.51
1496023200,-344.3,5.6,7.2,227.53
1496026800,-343.8,8.8,-6.2,227.53
1496030400,-346.8,-2.4,-8.0,227.54
1496034000,-342.7,-3.2,-11.6,227.55
1496037600,-359.3,-11.3,-15.2,227.56
1496041200,-370.1,-9.9,-27.6,227.57
1496044800,-377.4,-17.7,-31.6,227.59
1496048400,-386.8,-19.5,-28.7,227.59
1496052000,-388.5,-21.3,-39.1,227.61
1496055600,-384.2,-25.8,-34.9,227.62
1496059200,-382.0,-14.7,-8.0,227.62
1496062800,-380.7,-17.4,-8.8,227.63
1496066400,-384.0090909090909,-18.581818181818182,-7.20909090909091,227.6390909090909
1496070000,-387.3181818181818,-19.763636363636362,-5.618181818181819,227.64818181818183
1496073600,-390.6272727272727,-20.945454545454545,-4.027272727272728,227.65727272727273
1496077200,-393.93636363636364,-22.127272727272725,-2.4363636363636374,227.66636363636363
1496080800,-397.24545454545455,-23.30909090909091,-0.8454545454545466,227.67545454545453
1496084400,-400.55454545454546,-24.490909090909092,0.7454545454545443,227.68454545454546
1496088000,-403.8636363636364,-25.672727272727272,2.336363636363636,227.69363636363636
1496091600,-407.1727272727273,-26.854545454545452,3.927272727272726,227.70272727272726
1496095200,-410.4818181818182,-28.036363636363635,5.518181818181816,227.71181818181816
1496098800,-413.7909090909091,-29.21818181818182,7.109090909090908,227.7209090909091
1496102400,-417.1,-30.4,8.7,227.73
1496106000,-415.2,-38.1,1.6,227.73
1496109600,-409.1,-43.4,1.1,227.74
1496113200,-416.0,-17.1,7.7,227.75
1496116800,-430.1,-10.5,18.8,227.76
1496120400,-435.0,-22.3,16.2,227.78
1496124000,-444.8,-13.9,8.8,227.78
1496127600,-452.8,-0.5,23.8,227.79
1496131200,-497.1,27.6,33.4,227.8
1496134800,-547.5,102.6,93.5,227.81
1496138400,-534.8,50.6,89.8,227.81
1496142000,-533.2384615384615,52.253846153846155,94.11538461538461,227.82
1496145600,-531.676923076923,53.90769230769231,98.43076923076923,227.83
1496149200,-530.1153846153845,55.56153846153846,102.74615384615385,227.84
1496152800,-528.5538461538462,57.215384615384615,107.06153846153846,227.85
1496156400,-526.9923076923077,58.86923076923077,111.37692307692308,227.86
1496160000,-525.4307692307692,60.52307692307692,115.6923076923077,227.87
1496163600,-523.8692307692307,62.176923076923075,120.00769230769231,227.88
1496167200,-522.3076923076923,63.83076923076923,124.32307692307693,227.89
1496170800,-520.7461538461538,65.48461538461538,128.63846153846154,227.9
1496174400,-519.1846153846154,67.13846153846154,132.95384615384614,227.91
1496178000,-517.623076923077,68.79230769230769,137.26923076923077,227.92
1496181600,-516.0615384615385,70.44615384615383,141.5846153846154,227.93
1496185200,-514.5,72.1,145.9,227.94
1496188800,-490.93333333333334,29.93333333333333,134.8,227.94666666666666
1496192400,-467.3666666666667,-12.233333333333334,123.7,227.95333333333335
1496196000,-443.8,-54.4,112.6,227.96
1496199600,-439.1,-75.1,111.8,227.96
1496203200,-446.4,-41.5,73.7,227.97
1496206800,-454.2,-49.9,60.2,227.98
1496210400,-455.5,-33.4,50.6,227.99
1496214000,-438.1,-66.2,61.9,228.0
1496217600,-423.925,-44.625,56.625,228.01
1496221200,-409.75,-23.049999999999997,51.349999999999994,228.01999999999998
1496224800,-395.575,-1.4749999999999943,46.074999999999996,228.03
1496228400,-381.4,20.1,40.8,228.04
1496232000,-374.7,21.6,47.4,228.04
1496235600,-363.54999999999995,17.05,44.05,228.05
1496239200,-352.4,12.5,40.7,228.06
1496242800,-353.275,12.325,38.1,228.07
1496246400,-354.15,12.15,35.5,228.07999999999998
1496250000,-355.025,11.975000000000001,32.9,228.09
1496253600,-355.9,11.8,30.3,228.1
1496257200,-359.3,-5.3,35.3,228.11
1496260800,-362.7,-9.3,34.7,228.12
1496264400,-352.5,-10.9,27.9,228.12
1496268000,-343.0,-9.8,25.6,228.13
1496271600,-344.2,-21.5,24.8,228.14
1496275200,-334.3,-18.2,23.0,228.15
1496278800,-339.1,-17.0,24.7,228.16
1496282400,-351.4,-13.1,24.8,228.17
1496286000,-343.1,-17.7,21.8,228.18
1496289600,-342.8,-15.4,22.8,228.19
1496293200,-339.1,-8.5,19.5,228.19
1496296800,-334.6,-6.0,20.5,228.2
1496300400,-332.7,0.7,16.8,228.21
1496304000,-333.4,-4.1,10.3,228.22
1496307600,-337.7,-15.2,8.9,228.23
1496311200,-340.2,-19.9,7.4,228.24
1496314800,-339.4,-16.0,11.9,228.25
1496318400,-350.0,-18.0,-3.7,228.25
1496322000,-364.5,-26.0,3.1,228.26
1496325600,-359.2,-25.9,7.5,228.28
1496329200,-361.8,-30.6,10.9,228.28
1496332800,-370.2,-36.8,11.5,228.29
1496336400,-366.1,-38.1,15.8,228.3
1496340000,-370.7,-17.1,12.1,228.31
1496343600,-391.2,13.9,42.9,228.32
1496347200,-426.9,50.6,66.5,228.34
1496350800,-425.7,52.4,38.1,228.34
1496354400,-425.9,19.3,34.5,228.35
1496358000,-410.5,3.4,37.7,228.36
1496361600,-393.5,-5.4,22.0,228.37
1496365200,-384.7,2.1,13.2,228.37
1496368800,-376.5,-0.8,6.7,228.38
1496372400,-368.4,5.5,-0.0,228.39
1496376000,-370.9,10.2,4.4,228.4
1496379600,-374.5,-0.8,-2.0,228.41
1496383200,-369.0,6.8,-9.5,228.43
1496386800,-366.8,13.6,-15.5,228.44
1496390400,-363.2,3.7,-9.9,228.44
1496394000,-359.1,6.2,3.7,228.45
1496397600,-373.6,10.5,2.2,228.46
1496401200,-365.1,4.0,-27.7,228.47
1496404800,-364.3,9.6,-21.4,228.48
1496408400,-363.4,3.5,-21.4,228.48
1496412000,-364.6,2.0,-21.7,228.49
1496415600,-362.6,-4.4,-15.8,228.5
1496419200,-374.6,1.0,-9.2,228.51
1496422800,-369.3,-1.5,-21.9,228.53
1496426400,-363.5,-7.0,-20.2,228.53
1496430000,-360.1,-4.1,-14.7,228.54
1496433600,-356.7,3.2,-10.7,228.55
1496437200,-354.3,-0.7,-9.5,228.56
1496440800,-353.3,-0.2,-12.7,228.57
1496444400,-349.9,0.3,-15.7,228.59
1496448000,-350.6,0.0,-14.5,228.59
1496451600,-352.7,1.5,-10.1,228.61
1496455200,-351.2,3.6,-10.2,228.62
1496458800,-347.4,6.7,-8.0,228.62
1496462400,-347.6,8.7,-7.4,228.63
1496466000,-347.4,6.9,-6.5,228.64
1496469600,-351.8,2.1,-11.0,228.65
1496473200,-357.4,-12.4,-9.6,228.66
1496476800,-369.7,-33.4,-16.0,228.68
1496480400,-378.8,-30.8,-20.3,228.69
1496484000,-378.1,-35.0,-26.1,228.69
1496487600,-380.8,-41.2,-12.0,228.7
1496491200,-397.6,-18.9,9.0,228.71
1496494800,-399.9,-19.2,16.3,228.72
1496498400,-396.6,-4.0,11.9,228.73
1496502000,-417.3,16.5,-12.3,228.74
1496505600,-427.8,30.5,-13.4,228.75
1496509200,-451.9,49.9,3.7,228.76
1496512800,-479.1,49.4,35.8,228.78
1496516400,-476.1,42.5,34.7,228.78
1496520000,-468.8,50.8,17.3,228.79
1496523600,-462.6,50.4,19.6,228.81
1496527200,-468.2,51.2,16.3,228.82
1496530800,-466.3,45.9,25.0,228.84
1496534400,-456.4,22.5,26.0,228.84
1496538000,-471.3,20.1,27.1,228.86
1496541600,-458.1,8.8,34.3,228.87
1496545200,-462.7,16.7,33.5,228.87
1496548800,-447.1,-6.8,32.4,228.88
1496552400,-434.6,10.2,24.6,228.89
1496556000,-426.7,12.8,20.2,228.9
1496559600,-416.3,8.2,13.3,228.91
1496563200,-413.6,5.2,15.2,228.93
1496566800,-405.8,7.4,23.8,228.94
1496570400,-418.4,-8.6,20.4,228.95
1496574000,-412.1,-9.9,26.9,228.96
1496577600,-423.9,-19.1,15.3,228.97
1496581200,-423.1,-19.5,8.7,228.98
1496584800,-412.0,-24.4,7.5,228.99
1496588400,-406.1,-22.5,10.6,229.0
1496592000,-397.5,-29.3,8.2,229.01
1496595600,-392.4,-30.2,1.5,229.03
1496599200,-393.5,-29.1,3.4,229.04
1496602800,-387.5,-24.7,3.5,229.05
1496606400,-382.4,-16.9,-1.2,229.06
1496610000,-384.9,-23.2,0.1,229.07
1496613600,-382.0,-27.7,1.8,229.09
1496617200,-373.0,-23.6,-2.9,229.09
1496620800,-369.5,-27.3,-6.7,229.11
1496624400,-378.3,-34.0,-4.5,229.12
1496628000,-365.1,-23.5,-9.3,229.13
1496631600,-358.5,-21.6,-13.6,229.14
1496635200,-359.1,-20.6,-18.2,229.15
1496638800,-344.5,-8.0,-19.6,229.17
1496642400,-336.6,-1.1,-15.2,229.19
1496646000,-333.8,-0.0,-15.0,229.19
1496649600,-347.4666666666667,-2.8666666666666667,-10.633333333333333,229.20666666666668
1496653200,-361.1333333333333,-5.733333333333333,-6.2666666666666675,229.22333333333333
1496656800,-374.8,-8.6,-1.9,229.24
1496660400,-366.3,-10.8,-0.3,229.24
1496664000,-370.1,-10.7,-11.7,229.26
1496667600,-353.8,12.5,-23.0,229.27
1496671200,-373.3,-7.5,-17.4,229.28
1496674800,-373.0,-4.2,-20.1,229.29
1496678400,-370.3,-4.9,-20.8,229.3
1496682000,-375.5,-13.3,-8.0,229.32
1496685600,-379.1,-5.9,-5.4,229.33
1496689200,-375.8,-6.6,-8.1,229.34
1496692800,-361.3,4.0,-7.3,229.36
1496696400,-350.4,14.3,-7.1,229.37
1496700000,-343.3,11.8,2.5,229.38
1496703600,-347.1,14.6,-5.0,229.39
1496707200,-352.8,12.8,2.4,229.4
1496710800,-354.5,4.0,17.0,229.42
1496714400,-350.1,11.2,17.9,229.44
1496718000,-347.8,21.2,14.7,229.44
1496721600,-353.8,12.1,7.9,229.45
1496725200,-372.7,-12.5,4.6,229.47
1496728800,-365.6,-8.6,-1.8,229.48
1496732400,-350.9,4.6,-12.4,229.49
1496736000,-356.4,-5.0,-17.7,229.51
1496739600,-348.6,-9.0,-13.3,229.53
1496743200,-352.9,-10.6,-7.8,229.53
1496746800,-355.2,-11.9,-13.9,229.55
1496750400,-348.5,-2.7,-16.7,229.56
1496754000,-345.2,20.5,-21.1,229.58
1496757600,-354.0,-12.4,-24.7,229.59
1496761200,-350.0,-12.8,-21.1,229.61
1496764800,-334.9,-2.8,-10.4,229.62
1496768400,-325.6,-5.4,-4.9,229.63
1496772000,-332.3,-7.1,0.1,229.64
1496775600,-328.9,-10.8,-0.5,229.66
1496779200,-324.6,-6.2,-1.5,229.68
1496782800,-332.9,-2.0,-2.1,229.69
1496786400,-338.2,-12.8,-3.2,229.7
1496790000,-336.8,-5.8,-1.8,229.71
1496793600,-336.6,3.533333333333334,-4.1,229.73000000000002
1496797200,-336.4,12.866666666666667,-6.3999999999999995,229.75
1496800800,-336.2,22.2,-8.7,229.77
1496804400,-333.2,19.6,-3.5,229.77
1496808000,-334.62,16.92,-5.54,229.786
1496811600,-336.04,14.24,-7.58,229.802
1496815200,-337.46,11.559999999999999,-9.620000000000001,229.818
1496818800,-338.88,8.879999999999999,-11.66,229.834
1496822400,-340.3,6.2,-13.7,229.85
1496826000,-343.1,8.4,-12.2,229.86
1496829600,-347.4,7.1,-11.1,229.87
1496833200,-343.4,5.8,-9.4,229.89
1496836800,-340.8,9.0,-11.8,229.9
1496840400,-331.0,17.1,-5.9,229.92
1496844000,-328.0,11.7,-5.4,229.94
1496847600,-328.7,8.8,-11.0,229.95
1496851200,-309.4,4.5,-24.2,229.96
1496854800,-306.1,4.1,-18.8,229.98
1496858400,-305.4,-0.5,-17.7,229.99
1496862000,-308.0,-5.1,-16.8,230.01
1496865600,-317.2,-8.1,-5.8,230.03
1496869200,-314.2,-10.7,-0.6,230.04
1496872800,-315.9,-11.4,-1.4,230.06
1496876400,-313.3,-11.7,-0.8,230.07
1496880000,-313.2,-15.4,1.7,230.09
1496883600,-311.2,-15.4,3.4,230.11
1496887200,-300.1,-9.6,8.4,230.12
1496890800,-308.5,-12.9,-0.0,230.13
1496894400,-301.9,-12.8,2.0,230.15
1496898000,-298.8,-6.5,6.5,230.17
1496901600,-297.7,-3.9,1.0,230.19
1496905200,-291.7,-11.4,2.0,230.2
1496908800,-290.3,-13.2,2.9,230.21
1496912400,-294.0,-11.7,3.0,230.23
1496916000,-321.4,30.2,-0.5,230.25
1496919600,-320.4,39.6,8.0,230.26
1496923200,-319.4,55.9,12.5,230.28
1496926800,-317.3,33.7,8.3,230.29
1496930400,-313.7,26.3,1.1,230.31
1496934000,-303.0,14.4,4.1,230.33
1496937600,-290.8,-12.6,3.0,230.34
1496941200,-284.8,-12.2,-10.3,230.36
1496944800,-286.7,-16.4,-8.4,230.38
1496948400,-289.7,-17.1,-3.4,230.39
1496952000,-296.6,-21.3,-5.2,230.41
1496955600,-301.6,-20.8,-9.3,230.43
1496959200,-315.6,-18.9,-12.9,230.44
1496962800,-317.6,-0.3,-0.7,230.46
1496966400,-321.4,-4.8,-0.0,230.48
1496970000,-323.2,-5.7,6.2,230.5
1496973600,-320.6,-6.0,9.8,230.51
1496977200,-315.3,-9.3,4.9,230.53
1496980800,-316.5,-10.1,3.9,230.55
1496984400,-312.9,-12.3,1.4,230.56
1496988000,-312.5,-10.9,-1.6,230.58
1496991600,-311.9,-14.2,-3.7,230.6
1496995200,-311.9,-12.5,0.9,230.62
1496998800,-316.7,-9.1,1.9,230.63
1497002400,-314.6,-9.2,-1.6,230.65
1497006000,-314.0,-15.6,-2.1,230.67
1497009600,-310.5,-16.3,-7.0,230.69
1497013200,-307.7,-16.1,-2.1,230.7
1497016800,-311.3,-16.6,-8.3,230.72
1497020400,-314.3,-15.6,-8.2,230.74
1497024000,-311.2,-13.0,-7.8,230.76
1497027600,-305.0,-18.1,-7.0,230.78
1497031200,-297.9,-21.8,-6.9,230.79
1497034800,-297.1,-22.6,-6.9,230.81
1497038400,-295.4,-23.4,-5.2,230.83
1497042000,-291.2,-24.8,-4.1,230.85
1497045600,-286.9,-22.6,-6.3,230.87
1497049200,-291.0,-24.2,-9.1,230.89
1497052800,-295.3,-24.9,-8.6,230.9
1497056400,-295.6,-29.3,-5.3,230.92
1497060000,-297.0,-24.7,-4.9,230.94
1497063600,-293.5,-29.0,-0.6,230.96
1497067200,-296.0,-26.0,-4.6,230.98
1497070800,-302.5,-18.7,-7.9,231.0
1497074400,-302.3,-19.7,-8.2,231.02
1497078000,-298.6,-21.1,-3.0,231.04
1497081600,-294.4,-21.7,12.4,231.05
1497085200,-291.2,-27.6,5.6,231.07
1497088800,-297.2,-20.0,8.7,231.09
1497092400,-298.5,-10.1,8.7,231.11
1497096000,-298.0,-3.9,8.5,231.13
1497099600,-288.8,-9.5,8.1,231.15
1497103200,-280.6,-15.7,6.9,231.17
1497106800,-275.2,-16.4,6.0,231.19
1497110400,-272.1,-13.5,3.5,231.21
1497114000,-269.0,-8.2,3.0,231.23
1497117600,-265.3,-7.2,1.7,231.25
1497121200,-264.1,-4.8,-1.3,231.27
1497124800,-263.0,-1.1,-2.3,231.29
1497128400,-264.2,-0.3,-8.7,231.3
1497132000,-263.8,0.9,-12.2,231.32
1497135600,-266.3,4.3,-9.2,231.34
1497139200,-271.2,-0.2,-12.1,231.36
1497142800,-282.4,-11.9,-9.6,231.38
1497146400,-292.1,-19.1,-8.9,231.4
1497150000,-279.9,-14.9,-8.9,231.42
1497153600,-287.1,-21.8,-13.6,231.44
1497157200,-285.2,-20.1,-20.0,231.46
1497160800,-280.6,-20.0,-18.9,231.48
1497164400,-281.5,-10.1,-13.8,231.5
1497168000,-289.0,-4.8,-2.3,231.52
1497171600,-284.1,-5.8,-2.8,231.54
1497175200,-284.7,-12.1,-14.8,231.57
1497178800,-300.0,-15.8,-6.9,231.59
1497182400,-311.4,-23.8,-2.7,231.61
1497186000,-337.2,27.3,-3.8,231.63
1497189600,-356.7,2.9,0.2,231.65
1497193200,-367.8,4.1,6.3,231.67
1497196800,-384.8,5.8,3.2,231.69
1497200400,-402.6,6.4,2.2,231.71
1497204000,-419.5,17.2,0.5,231.73
1497207600,-411.4,18.3,2.2,231.75
1497211200,-406.4,20.0,-6.4,231.77
1497214800,-372.4,-3.8,1.6,231.79
1497218400,-392.0,-6.8,8.8,231.81
1497222000,-397.2,-1.0,-7.4,231.83
1497225600,-417.0,7.6,11.1,231.86
1497229200,-426.7,16.3,14.1,231.88
1497232800,-419.2,11.0,12.2,231.9
1497236400,-424.6,12.6,18.8,231.92
1497240000,-420.2,17.1,16.8,231.94
1497243600,-440.1,-4.1,29.3,231.96
1497247200,-454.0,-8.5,33.9,231.98
1497250800,-422.8,11.4,29.3,232.0
1497254400,-431.2,7.2,25.5,232.03
1497258000,-428.4,2.6,29.6,232.05
1497261600,-432.9,-3.8,35.1,232.07
1497265200,-409.2,4.7,22.5,232.09
1497268800,-439.4,-8.2,54.5,232.11
1497272400,-438.6,0.4,35.2,232.13
1497276000,-436.8,13.1,23.1,232.16
1497279600,-461.3,19.8,13.4,232.18
1497283200,-473.1,25.6,8.9,232.2
1497286800,-463.9,20.2,47.3,232.22
1497290400,-481.6,18.4,53.2,232.24
1497294000,-508.9,19.3,57.9,232.27
1497297600,-502.9,24.8,31.1,232.29
1497301200,-507.7,18.1,56.4,232.31
1497304800,-520.7,22.2,41.8,232.33
1497308400,-520.8,17.9,41.3,232.35
1497312000,-526.7,21.1,43.7,232.38
1497315600,-506.3,23.0,32.5,232.4
1497319200,-498.2,20.2,24.5,232.42
1497322800,-497.1,21.7,13.8,232.44
1497326400,-490.6,8.9,10.5,232.47
1497330000,-493.1,17.7,9.4,232.49
1497333600,-488.9,7.5,6.0,232.51
1497337200,-489.8,4.9,4.5,232.54
1497340800,-493.1,3.4,27.1,232.56
1497344400,-491.8,15.4,17.0,232.58
1497348000,-497.4,28.3,5.8,232.6
1497351600,-498.7,-0.8,15.6,232.62
1497355200,-502.9,1.4,17.5,232.65
1497358800,-490.8,0.6,13.3,232.67
1497362400,-483.3,1.9,12.3,232.69
1497366000,-502.0,7.3,28.7,232.72
1497369600,-491.7,14.7,25.5,232.74
1497373200,-488.7,7.2,20.9,232.76
1497376800,-484.6,10.3,21.2,232.79
1497380400,-482.5,3.7,18.5,232.81
1497384000,-489.4,2.9,28.9,232.83
1497387600,-482.5,2.8,24.7,232.86
1497391200,-481.3,1.4,23.3,232.88
1497394800,-481.7,6.5,22.6,232.9
1497398400,-482.7,-0.6,22.3,232.93
1497402000,-477.7,5.2,14.9,232.95
1497405600,-484.3,3.0,33.8,232.97
1497409200,-496.9,9.0,45.9,233.0
1497412800,-498.5,2.0,41.0,233.02
1497416400,-483.2,-5.8,30.1,233.04
1497420000,-470.8,7.9,19.1,233.07
1497423600,-454.7,0.7,29.3,233.09
1497427200,-473.0,7.0,22.3,233.11
1497430800,-472.9,15.5,37.3,233.14
1497434400,-465.0,9.1,26.9,233.16
1497438000,-467.5,12.9,18.8,233.18
1497441600,-467.1,7.2,20.6,233.21
1497445200,-461.9,7.5,21.2,233.23
1497448800,-457.9,9.1,19.7,233.26
1497452400,-463.0,12.5,16.8,233.28
1497456000,-453.4,-0.8,21.4,233.3
1497459600,-448.0,-5.7,24.1,233.33
1497463200,-448.6,-5.8,28.2,233.35
1497466800,-458.3,-3.2,19.8,233.38
1497470400,-438.6,1.1,25.5,233.4
1497474000,-441.7,10.5,28.1,233.42
1497477600,-453.1,-5.4,28.8,233.45
1497481200,-436.9,18.7,30.7,233.47
1497484800,-431.2,28.6,32.1,233.5
1497488400,-448.8,-6.9,42.4,233.52
1497492000,-456.0,-9.6,35.0,233.55
1497495600,-428.8,5.4,21.6,233.57
1497499200,-425.2,1.5,23.2,233.6
1497502800,-425.6,5.1,18.5,233.62
1497506400,-416.4,6.1,12.3,233.64
1497510000,-416.9,9.2,14.4,233.67
1497513600,-421.9,20.6,19.1,233.69
1497517200,-422.5,-2.1,16.5,233.72
1497520800,-425.2,1.3,8.1,233.74
1497524400,-417.9,-1.3,8.5,233.77
1497528000,-414.4,-2.4,19.3,233.79
1497531600,-401.3,-15.0,2.0,233.82
1497535200,-397.6,-18.2,1.3,233.84
1497538800,-399.7,-10.5,0.2,233.86
1497542400,-396.2,-14.4,-1.7,233.89
1497546000,-385.2,-15.5,-2.7,233.92
1497549600,-386.4,-21.7,-1.9,233.94
1497553200,-381.7,-21.6,-0.6,233.96
1497556800,-376.4,-26.2,-0.6,233.99
1497560400,-372.4,-28.0,-13.0,234.01
1497564000,-372.0,-26.5,-6.8,234.04
1497567600,-366.3,-32.9,-10.7,234.06
1497571200,-360.4,-29.2,-1.8,234.09
1497574800,-359.7,-32.4,0.3,234.11
1497578400,-378.1,-51.3,-8.1,234.14
1497582000,-386.7,-75.2,-1.8,234.17
