# Time,x,y,z
2016-06-19 06:00:00,1.283243303700052667e+06,-5.169215516202251456e+04,-7.191264515467826277e+04
2016-06-19 07:00:00,1.283231057097010314e+06,-5.074296010162828316e+04,-7.198000202334875939e+04
2016-06-19 08:00:00,1.283219267713560024e+06,-4.979370877092066803e+04,-7.204718120088457363e+04
2016-06-19 09:00:00,1.283207936278653564e+06,-4.884440103037821973e+04,-7.211418249658122659e+04
2016-06-19 10:00:00,1.283197063494068105e+06,-4.789503677309645718e+04,-7.218100573015253758e+04
2016-06-19 11:00:00,1.283186650055843173e+06,-4.694561586425503629e+04,-7.224765070818521781e+04
2016-06-19 12:00:00,1.283176696620827541e+06,-4.599613814218329208e+04,-7.231411723058181815e+04
2016-06-19 13:00:00,1.283167203866622876e+06,-4.504660344638315291e+04,-7.238040509596775519e+04
2016-06-19 14:00:00,1.283158172423489159e+06,-4.409701164935627457e+04,-7.244651411468890728e+04
2016-06-19 15:00:00,1.283149602916068863e+06,-4.314736252567546035e+04,-7.251244408393843332e+04
2016-06-19 16:00:00,1.283141495965789771e+06,-4.219765593154085218e+04,-7.257819481010671007e+04
2016-06-19 17:00:00,1.283133852146942401e+06,-4.124789165598106774e+04,-7.264376607972360216e+04
2016-06-19 18:00:00,1.283126672054674011e+06,-4.029806949928872928e+04,-7.270915768729615957e+04
2016-06-19 19:00:00,1.283119956233633682e+06,-3.934818923434530734e+04,-7.277436943897517631e+04
2016-06-19 20:00:00,1.283113705232796958e+06,-3.839825067542877514e+04,-7.283940110943088075e+04
2016-06-19 21:00:00,1.283107919571425067e+06,-3.744825356911552808e+04,-7.290425249293044908e+04
2016-06-19 22:00:00,1.283102599768091924e+06,-3.649819767322105326e+04,-7.296892338376655243e+04
2016-06-19 23:00:00,1.283097746296630241e+06,-3.554808276787376963e+04,-7.303341355636884691e+04
2016-06-20 00:00:00,1.283093359655291541e+06,-3.459790857411821344e+04,-7.309772280632384354e+04
2016-06-20 01:00:00,1.283089440277800430e+06,-3.364767483552386693e+04,-7.316185090133157792e+04
2016-06-20 02:00:00,1.283085988609038061e+06,-3.269738129647229653e+04,-7.322579763549263589e+04
2016-06-20 03:00:00,1.283083005062322132e+06,-3.174702765329901740e+04,-7.328956277782493271e+04
2016-06-20 04:00:00,1.283080490052202251e+06,-3.079661363324254853e+04,-7.335314611970062833e+04
2016-06-20 05:00:00,1.283078443946633488e+06,-2.984613894538479872e+04,-7.341654741030203877e+04
2016-06-20 06:00:00,1.283076867127031088e+06,-2.889560328973686410e+04,-7.347976644747046521e+04
2016-06-20 07:00:00,1.283075759926912608e+06,-2.794500633783393278e+04,-7.354280298685724847e+04
2016-06-20 08:00:00,1.283075122677354608e+06,-2.699434780211296311e+04,-7.360565679331787396e+04
2016-06-20 09:00:00,1.283074955693370430e+06,-2.604362733624115936e+04,-7.366832764610362938e+04
2016-06-20 10:00:00,1.283075259262726875e+06,-2.509284462486492339e+04,-7.373081531256076414e+04
2016-06-20 11:00:00,1.283076033650346100e+06,-2.414199933362662705e+04,-7.379311953895556508e+04
2016-06-20 12:00:00,1.283077279114732984e+06,-2.319109109901424381e+04,-7.385524008994590258e+04
2016-06-20 13:00:00,1.283078995888478821e+06,-2.224011958841165324e+04,-7.391717674056248507e+04
2016-06-20 14:00:00,1.283081184176227776e+06,-2.128908444988454357e+04,-7.397892923165211687e+04
2016-06-20 15:00:00,1.283083844185457332e+06,-2.033798531216888659e+04,-7.404049732640018919e+04
2016-06-20 16:00:00,1.283086976077914005e+06,-1.938682179470390838e+04,-7.410188076813012594e+04
2016-06-20 17:00:00,1.283090580021981383e+06,-1.843559355723232511e+04,-7.416307931334542809e+04
2016-06-20 18:00:00,1.283094656142532127e+06,-1.748430019033381177e+04,-7.422409272101667011e+04
2016-06-20 19:00:00,1.283099204554762924e+06,-1.653294132472861020e+04,-7.428492072383599589e+04
2016-06-20 20:00:00,1.283104225353752263e+06,-1.558151657146303478e+04,-7.434556307807023404e+04
2016-06-20 21:00:00,1.283109718612623867e+06,-1.463002553200729926e+04,-7.440601951890636701e+04
2016-06-20 22:00:00,1.283115684382699896e+06,-1.367846779784850150e+04,-7.446628978277801070e+04
2016-06-20 23:00:00,1.283122122699452331e+06,-1.272684298055336330e+04,-7.452637362051784294e+04
2016-06-21 00:00:00,1.283129033581405645e+06,-1.177515065182126818e+04,-7.458627077504037879e+04
2016-06-21 01:00:00,1.283136417006050935e+06,-1.082339042335757404e+04,-7.464598096019937657e+04
2016-06-21 02:00:00,1.283144272958394606e+06,-9.871561866505529906e+03,-7.470550392538035521e+04
2016-06-21 03:00:00,1.283152601373861078e+06,-8.919664542682081446e+03,-7.476483938694949029e+04
2016-06-21 04:00:00,1.283161402195233153e+06,-7.967698052820675912e+03,-7.482398709677846637e+04
2016-06-21 05:00:00,1.283170675319401314e+06,-7.015661967523238673e+03,-7.488294676455255831e+04
2016-06-21 06:00:00,1.283180420636700233e+06,-6.063555837105952378e+03,-7.494171811833430547e+04
2016-06-21 07:00:00,1.283190638006997528e+06,-5.111379241204814207e+03,-7.500030088345607510e+04
2016-06-21 08:00:00,1.283201327273110626e+06,-4.159131738861159647e+03,-7.505869477732188534e+04
2016-06-21 09:00:00,1.283212488265978405e+06,-3.206812888634772662e+03,-7.511689952256274410e+04
2016-06-21 10:00:00,1.283224120777104283e+06,-2.254422238127177479e+03,-7.517491483510006219e+04
2016-06-21 11:00:00,1.283236224585982971e+06,-1.301959374130025935e+03,-7.523274043608107604e+04
2016-06-21 12:00:00,1.283248799436912639e+06,-3.494238025620268218e+02,-7.529037603077193489e+04
2016-06-21 13:00:00,1.283261845075173536e+06,6.031848915564028175e+02,-7.534782132446306059e+04
2016-06-21 14:00:00,1.283275361217199359e+06,1.555867154446366385e+03,-7.540507604204548988e+04
2016-06-21 15:00:00,1.283289347538854228e+06,2.508623473405768436e+03,-7.546213987937435741e+04
2016-06-21 16:00:00,1.283303803703859914e+06,3.461454267088714005e+03,-7.551901253753021592e+04
2016-06-21 17:00:00,1.283318729369661305e+06,4.414360005343512057e+03,-7.557569373596942751e+04
2016-06-21 18:00:00,1.283334124152581673e+06,5.367341139410924370e+03,-7.563218316511582816e+04
2016-06-21 19:00:00,1.283349987648325507e+06,6.320398132182653171e+03,-7.568848051663878141e+04
2016-06-21 20:00:00,1.283366319436497521e+06,7.273531418066181686e+03,-7.574458549660863355e+04
2016-06-21 21:00:00,1.283383119057340315e+06,8.226741483159610652e+03,-7.580049780438840389e+04
2016-06-21 22:00:00,1.283400386060264660e+06,9.180028765110393579e+03,-7.585621712101745652e+04
2016-06-21 23:00:00,1.283418119943486992e+06,1.013339371371825655e+04,-7.591174314835306723e+04
2016-06-22 00:00:00,1.283436320186572382e+06,1.108683680055502555e+04,-7.596707555799215334e+04
2016-06-22 01:00:00,1.283454986254658317e+06,1.204035846911083718e+04,-7.602221405827614944e+04
2016-06-22 02:00:00,1.283474117585433181e+06,1.299395916516077523e+04,-7.607715832329617115e+04
2016-06-22 03:00:00,1.283493713591098320e+06,1.394763935648943152e+04,-7.613190803757181857e+04
2016-06-22 04:00:00,1.283513773667203961e+06,1.490139949320692904e+04,-7.618646287769492483e+04
2016-06-22 05:00:00,1.283534297183788614e+06,1.585523999779884070e+04,-7.624082253067847341e+04
2016-06-22 06:00:00,1.283555283471413655e+06,1.680916134531479474e+04,-7.629498667682899395e+04
2016-06-22 07:00:00,1.283576731860846514e+06,1.776316397309052263e+04,-7.634895497415249702e+04
2016-06-22 08:00:00,1.283598641640306450e+06,1.871724830141376515e+04,-7.640272710544831352e+04
2016-06-22 09:00:00,1.283621012093772646e+06,1.967141479275390884e+04,-7.645630274039140204e+04
2016-06-22 10:00:00,1.283643842462010682e+06,2.062566387290774946e+04,-7.650968155112286331e+04
2016-06-22 11:00:00,1.283667131981812883e+06,2.157999597015595646e+04,-7.656286319665960036e+04
2016-06-22 12:00:00,1.283690879846812924e+06,2.253441152601677095e+04,-7.661584736079984577e+04
2016-06-22 13:00:00,1.283715085227522301e+06,2.348891095512330139e+04,-7.666863368396717124e+04
2016-06-22 14:00:00,1.283739747288669227e+06,2.444349466496037348e+04,-7.672122184725629631e+04
2016-06-22 15:00:00,1.283764865153913852e+06,2.539816310643439283e+04,-7.677361150273930980e+04
2016-06-22 16:00:00,1.283790437938223593e+06,2.635291665356459998e+04,-7.682580229853419587e+04
2016-06-22 17:00:00,1.283816464706316125e+06,2.730775573444374095e+04,-7.687779390357714146e+04
2016-06-22 18:00:00,1.283842944529842818e+06,2.826268074971821625e+04,-7.692958596847951412e+04
2016-06-22 19:00:00,1.283869876437995816e+06,2.921769209425315785e+04,-7.698117814631940564e+04
2016-06-22 20:00:00,1.283897259442186682e+06,3.017279014642513357e+04,-7.703257008224609308e+04
2016-06-22 21:00:00,1.283925092518420424e+06,3.112797530852248019e+04,-7.708376142785279080e+04
2016-06-22 22:00:00,1.283953374635230051e+06,3.208324795639958757e+04,-7.713475183078035479e+04
2016-06-22 23:00:00,1.283982104729824932e+06,3.303860844003735110e+04,-7.718554093593818834e+04
2016-06-23 00:00:00,1.284011281712391879e+06,3.399405715337183938e+04,-7.723612837632914307e+04
2016-06-23 01:00:00,1.284040904459985206e+06,3.494959444490415626e+04,-7.728651381372747710e+04
2016-06-23 02:00:00,1.284070971857039491e+06,3.590522065637531341e+04,-7.733669686925364658e+04
2016-06-23 03:00:00,1.284101482730869669e+06,3.686093614465530118e+04,-7.738667719401896466e+04
2016-06-23 04:00:00,1.284132435891248751e+06,3.781674125099091179e+04,-7.743645440887822770e+04
2016-06-23 05:00:00,1.284163830135267694e+06,3.877263627070430084e+04,-7.748602816223539412e+04
2016-06-23 06:00:00,1.284195664228226058e+06,3.972862156377045903e+04,-7.753539807743561687e+04
2016-06-23 07:00:00,1.284227936909480020e+06,4.068469742503144516e+04,-7.758456378824304556e+04
2016-06-23 08:00:00,1.284260646896502934e+06,4.164086414398813940e+04,-7.763352492966613499e+04
2016-06-23 09:00:00,1.284293792882655514e+06,4.259712203478586889e+04,-7.768228111563163111e+04
2016-06-23 10:00:00,1.284327373541135574e+06,4.355347136649625463e+04,-7.773083198363758856e+04
2016-06-23 11:00:00,1.284361387509177439e+06,4.450991241363128938e+04,-7.777917715529573616e+04
2016-06-23 12:00:00,1.284395833399817348e+06,4.546644544563053933e+04,-7.782731625345034990e+04
2016-06-23 13:00:00,1.284430709819316166e+06,4.642307072657138633e+04,-7.787524889702961082e+04
2016-06-23 14:00:00,1.284466015341138700e+06,4.737978847614276310e+04,-7.792297470218926901e+04
2016-06-23 15:00:00,1.284501748502315721e+06,4.833659893966903473e+04,-7.797049329154100269e+04
2016-06-23 16:00:00,1.284537907828745432e+06,4.929350234758885927e+04,-7.801780429291556356e+04
2016-06-23 17:00:00,1.284574491820466472e+06,5.025049889589795202e+04,-7.806490729073219700e+04
2016-06-23 18:00:00,1.284611498942503007e+06,5.120758878645554068e+04,-7.811180192050663754e+04
2016-06-23 19:00:00,1.284648927651890088e+06,5.216477221634027228e+04,-7.815848779147205641e+04
2016-06-23 20:00:00,1.284686776368466206e+06,5.312204933892896952e+04,-7.820496451930212788e+04
2016-06-23 21:00:00,1.284725043500320520e+06,5.407942033273168636e+04,-7.825123169338807929e+04
2016-06-23 22:00:00,1.284763727418851340e+06,5.503688535295514157e+04,-7.829728894106292864e+04
