# Time,x,y,z
2017-01-17 17:00:00,1.438049000000000000e+06,-2.473810000000000000e+05,5.038600000000000000e+04
2017-01-17 18:00:00,1.437978000000000000e+06,-2.473200000000000000e+05,5.017300000000000000e+04
2017-01-17 19:00:00,1.437910000000000000e+06,-2.472510000000000000e+05,4.995800000000000000e+04
2017-01-17 20:00:00,1.437850000000000000e+06,-2.471730000000000000e+05,4.974300000000000000e+04
2017-01-17 21:00:00,1.437791000000000000e+06,-2.470960000000000000e+05,4.952700000000000000e+04
2017-01-17 22:00:00,1.437732000000000000e+06,-2.470190000000000000e+05,4.931200000000000000e+04
2017-01-17 23:00:00,1.437672000000000000e+06,-2.469420000000000000e+05,4.909700000000000000e+04
2017-01-18 00:00:00,1.437613000000000000e+06,-2.468640000000000000e+05,4.888100000000000000e+04
2017-01-18 01:00:00,1.437554000000000000e+06,-2.467870000000000000e+05,4.866600000000000000e+04
2017-01-18 02:00:00,1.437494000000000000e+06,-2.467100000000000000e+05,4.845000000000000000e+04
2017-01-18 03:00:00,1.437435000000000000e+06,-2.466320000000000000e+05,4.823500000000000000e+04
2017-01-18 04:00:00,1.437376000000000000e+06,-2.465550000000000000e+05,4.802000000000000000e+04
2017-01-18 05:00:00,1.437316000000000000e+06,-2.464780000000000000e+05,4.780400000000000000e+04
2017-01-18 06:00:00,1.437257000000000000e+06,-2.464000000000000000e+05,4.758900000000000000e+04
2017-01-18 07:00:00,1.437198000000000000e+06,-2.463230000000000000e+05,4.737400000000000000e+04
2017-01-18 08:00:00,1.437138000000000000e+06,-2.462460000000000000e+05,4.715800000000000000e+04
2017-01-18 09:00:00,1.437079000000000000e+06,-2.461680000000000000e+05,4.694300000000000000e+04
2017-01-18 10:00:00,1.437020000000000000e+06,-2.460910000000000000e+05,4.672700000000000000e+04
2017-01-18 11:00:00,1.436960000000000000e+06,-2.460140000000000000e+05,4.651200000000000000e+04
2017-01-18 12:00:00,1.436901000000000000e+06,-2.459360000000000000e+05,4.629700000000000000e+04
2017-01-18 13:00:00,1.436841000000000000e+06,-2.458590000000000000e+05,4.608100000000000000e+04
2017-01-18 14:00:00,1.436782000000000000e+06,-2.457820000000000000e+05,4.586600000000000000e+04
2017-01-18 15:00:00,1.436723000000000000e+06,-2.457040000000000000e+05,4.565000000000000000e+04
2017-01-18 16:00:00,1.436663000000000000e+06,-2.456270000000000000e+05,4.543500000000000000e+04
2017-01-18 17:00:00,1.436604000000000000e+06,-2.455500000000000000e+05,4.522000000000000000e+04
2017-01-18 18:00:00,1.436545000000000000e+06,-2.454720000000000000e+05,4.500400000000000000e+04
2017-01-18 19:00:00,1.436485000000000000e+06,-2.453950000000000000e+05,4.478900000000000000e+04
2017-01-18 20:00:00,1.436425000000000000e+06,-2.453110000000000000e+05,4.457200000000000000e+04
2017-01-18 21:00:00,1.436363000000000000e+06,-2.452100000000000000e+05,4.435300000000000000e+04
2017-01-18 22:00:00,1.436300000000000000e+06,-2.451090000000000000e+05,4.413400000000000000e+04
2017-01-18 23:00:00,1.436238000000000000e+06,-2.450080000000000000e+05,4.391500000000000000e+04
2017-01-19 00:00:00,1.436176000000000000e+06,-2.449070000000000000e+05,4.369600000000000000e+04
